latitude,longitude,category
19.3942208,-99.1601005,bar
19.428267,-99.1691197,bar
19.347149,-99.1509675,cafe
19.3464591,-99.1510253,cafe
19.3511307,-99.1531712,restaurant
19.3510261,-99.1536212,restaurant
19.3485981,-99.1506826,restaurant
19.3437553,-99.1493009,cafe
19.3445062,-99.1498275,restaurant
19.3454748,-99.1498886,restaurant
19.418971,-99.1629542,cafe
19.3530666,-99.1571467,cafe
19.3516852,-99.185575,restaurant
19.4478813,-99.2065676,cafe
19.3638339,-99.1459714,restaurant
19.3627113,-99.1509909,restaurant
19.406073,-99.2266257,restaurant
19.4174938,-99.1625809,restaurant
19.4106042,-99.1643891,cafe
19.4203028,-99.1669282,cafe
19.4330707,-99.1262175,restaurant
19.3515739,-99.1626278,restaurant
19.3557253,-99.1528245,restaurant
19.3453885,-99.1505683,restaurant
19.412276,-99.1730316,cafe
19.4321978,-99.1862684,restaurant
19.3861016,-99.1353245,restaurant
19.3873237,-99.1355457,restaurant
19.386821,-99.13572,bar
19.386099,-99.1354928,restaurant
19.4237985,-99.1612712,restaurant
19.3455745,-99.1741593,restaurant
19.4225698,-99.1605889,restaurant
19.3388725,-99.1374371,restaurant
19.4175545,-99.1618346,bar
19.4273206,-99.1954723,bar
19.3459756,-99.1878241,bar
19.3565522,-99.1547397,cafe
19.4347237,-99.1460782,restaurant
19.3538128,-99.1594026,restaurant
19.4316723,-99.194416,restaurant
19.3900598,-99.1499571,restaurant
19.4285653,-99.193987,cafe
19.4203905,-99.1881813,restaurant
19.4306759,-99.1979135,restaurant
19.4302806,-99.1982248,restaurant
19.4307679,-99.1966711,cafe
19.4195908,-99.1672739,cafe
19.4195956,-99.0888453,cafe
19.4202938,-99.0875569,cafe
19.4204953,-99.0878882,restaurant
19.3460923,-99.1023808,cafe
19.3531375,-99.0997454,restaurant
19.4306517,-99.1976008,restaurant
19.4307866,-99.1969708,restaurant
19.421345,-99.0907836,bar
19.421362,-99.0908153,cafe
19.4138453,-99.0874278,restaurant
19.4360101,-99.2036086,restaurant
19.3452577,-99.170768,restaurant
19.3444541,-99.1640833,restaurant
19.3489607,-99.1641124,restaurant
19.4373252,-99.2107065,restaurant
19.4140958,-99.1736357,cafe
19.4486909,-99.1559511,restaurant
19.4462169,-99.215878,restaurant
19.4463242,-99.2156884,restaurant
19.3621906,-99.223954,cafe
19.3889292,-99.2115357,restaurant
19.3499866,-99.1602534,cafe
19.3488975,-99.1637809,restaurant
19.345641,-99.1803753,restaurant
19.3379015,-99.1833792,restaurant
19.345377,-99.1804966,restaurant
19.434725,-99.1454204,restaurant
19.4347706,-99.1457047,restaurant
19.3689653,-99.1566195,restaurant
19.3914861,-99.1505693,restaurant
19.3900588,-99.1506137,restaurant
19.3908002,-99.1550497,restaurant
19.3952243,-99.1557213,restaurant
19.3887191,-99.1781857,cafe
19.4261428,-99.1508279,restaurant
19.4275021,-99.1332127,cafe
19.4304663,-99.1373865,restaurant
19.4313896,-99.1411354,cafe
19.4324165,-99.1186738,restaurant
19.4284626,-99.1686854,restaurant
19.4270632,-99.177377,restaurant
19.4149939,-99.0844775,restaurant
19.3493458,-99.1616246,pub
19.3491193,-99.1613497,pub
19.3494281,-99.1614892,restaurant
19.367832,-99.1412915,restaurant
19.3830012,-99.1476252,cafe
19.3833197,-99.1475766,restaurant
19.3971043,-99.1370659,restaurant
19.4253613,-99.1686136,restaurant
19.3429527,-99.1816474,restaurant
19.3499119,-99.1466719,restaurant
19.3869554,-99.1568032,bar
19.3272125,-99.1825954,cafe
19.3616036,-99.119896,restaurant
19.4227948,-99.0865584,bar
19.4224519,-99.0862905,restaurant
19.4186942,-99.0905199,restaurant
19.4180611,-99.089084,cafe
19.418676,-99.0890273,restaurant
19.4187821,-99.0889143,restaurant
19.4188801,-99.0888594,restaurant
19.2759715,-99.1870749,cafe
19.4201241,-99.1735114,cafe
19.4317175,-99.1818498,restaurant
19.3046494,-99.0615389,cafe
19.4271153,-99.1645795,bar
19.4257869,-99.1636216,cafe
19.3589186,-99.2784636,cafe
19.3581212,-99.2776813,cafe
19.3581972,-99.2780748,restaurant
19.3579923,-99.277909,restaurant
19.3580507,-99.2778962,restaurant
19.3583536,-99.2779125,restaurant
19.3582324,-99.2779966,restaurant
19.416984,-99.1596085,bar
19.4295383,-99.1896176,restaurant
19.4278044,-99.1639266,restaurant
19.4333159,-99.1553579,cafe
19.3461668,-99.1639292,restaurant
19.4230736,-99.1687638,cafe
19.429439,-99.1729069,restaurant
19.4198114,-99.1597975,restaurant
19.4157494,-99.1592686,cafe
19.3614865,-99.2667602,cafe
19.3541619,-99.1667202,cafe
19.419249,-99.1555852,bar
19.412531,-99.1728154,bar
19.4125272,-99.1727205,bar
19.4256155,-99.1633758,bar
19.3398374,-99.1418901,cafe
19.4312475,-99.1858525,restaurant
19.3509902,-99.1484885,restaurant
19.3500973,-99.1471686,restaurant
19.3494542,-99.1614561,restaurant
19.33238,-99.2077706,restaurant
19.4271982,-99.1623897,restaurant
19.4215933,-99.1709106,restaurant
19.4104319,-99.1747581,restaurant
19.387253,-99.17491,restaurant
19.4308665,-99.1960129,restaurant
19.4150487,-99.1587516,restaurant
19.2013606,-99.0194554,restaurant
19.4148889,-99.1748341,restaurant
19.4382302,-99.2033984,restaurant
19.4187496,-99.1446351,restaurant
19.435406,-99.1900385,restaurant
19.4613539,-99.1406025,bar
19.4279534,-99.1640016,restaurant
19.355408,-99.1680023,restaurant
19.3216083,-99.0939284,restaurant
19.4199194,-99.1725971,cafe
19.441699,-99.1697034,cafe
19.3487072,-99.1633517,cafe
19.3972262,-99.1734734,cafe
19.4125625,-99.161452,cafe
19.4138589,-99.1729828,restaurant
19.4352107,-99.0821198,restaurant
19.4373612,-99.1379675,bar
19.3995248,-99.1496355,restaurant
19.4387505,-99.1792563,restaurant
19.3351216,-99.1795903,cafe
19.4096183,-99.176298,restaurant
19.4339642,-99.1388821,restaurant
19.450866,-99.2195861,restaurant
19.4046651,-99.1968394,restaurant
19.404473,-99.1968254,cafe
19.4112435,-99.1669838,bar
19.4233879,-99.1680826,restaurant
19.4188326,-99.1696202,restaurant
19.4245129,-99.1665662,restaurant
19.4212546,-99.1715752,cafe
19.4382427,-99.193664,cafe
19.4177282,-99.1670954,cafe
19.4131511,-99.1642188,cafe
19.3525174,-99.1635489,restaurant
19.3496743,-99.1608169,cafe
19.4324105,-99.1343657,restaurant
19.4039762,-99.1969656,restaurant
19.4041595,-99.1969802,restaurant
19.3687973,-99.145783,restaurant
19.34978,-99.1639086,bar
19.4295649,-99.1367504,cafe
19.3497516,-99.1638472,bar
19.3652058,-99.1477814,restaurant
19.3688147,-99.1458901,restaurant
19.403375,-99.1850527,cafe
19.4786618,-99.1883051,cafe
19.4784286,-99.1883371,restaurant
19.4780211,-99.1883982,restaurant
19.4184985,-99.1575887,cafe
19.3868555,-99.1764014,cafe
19.4205975,-99.1922667,cafe
19.4382392,-99.1368977,restaurant
19.5000012,-99.1979984,restaurant
19.4253154,-99.1607554,cafe
19.484661,-99.1481449,restaurant
19.484948,-99.1482924,restaurant
19.4844676,-99.1468986,restaurant
19.4660242,-99.1865555,restaurant
19.4662973,-99.1865501,restaurant
19.3497781,-99.1616458,cafe
19.4279664,-99.1642349,restaurant
19.3672134,-99.1815533,restaurant
19.3694626,-99.1765841,restaurant
19.4318006,-99.1401349,restaurant
19.4271658,-99.1371316,bar
19.4480528,-99.1553317,cafe
19.4503572,-99.1558293,cafe
19.4467488,-99.1580046,cafe
19.3151363,-99.1618137,restaurant
19.3152098,-99.1619022,cafe
19.4189928,-99.1699202,restaurant
19.4113635,-99.1734417,restaurant
19.4186173,-99.1751647,restaurant
19.4142114,-99.1628312,restaurant
19.2930816,-99.1792478,restaurant
19.4509082,-99.1512122,restaurant
19.433282,-99.1898012,cafe
19.4303064,-99.1387629,restaurant
19.3895721,-99.1354441,cafe
19.3744557,-99.1790058,cafe
19.3743394,-99.1790508,restaurant
19.3409807,-99.189309,cafe
19.4135082,-99.163012,cafe
19.4277195,-99.1349402,restaurant
19.4149452,-99.1592731,bar
19.4101984,-99.1726243,cafe
19.4258624,-99.1652149,restaurant
19.3688422,-99.1217429,restaurant
19.3688077,-99.1220977,restaurant
19.3685227,-99.1220592,restaurant
19.3688555,-99.1219355,restaurant
19.4098754,-99.16204,restaurant
19.1934528,-99.0213662,restaurant
19.3655997,-99.1838973,restaurant
19.4131029,-99.1586511,cafe
19.412973,-99.1585031,bar
19.4782646,-99.1870755,restaurant
19.4670884,-99.1746963,bar
19.4721569,-99.1802138,restaurant
19.4268184,-99.1956559,restaurant
19.4359753,-99.2049736,restaurant
19.4321834,-99.1832983,restaurant
19.3557838,-99.1390216,cafe
19.5116393,-99.2027831,restaurant
19.3798145,-99.1187295,restaurant
19.3972742,-99.1664198,cafe
19.3968228,-99.1664949,bar
19.3607162,-99.1600256,restaurant
19.4247575,-99.1396827,restaurant
19.3231432,-99.0790444,restaurant
19.4377312,-99.1940234,cafe
19.4093158,-99.1765577,restaurant
19.4239364,-99.1711827,cafe
19.3335764,-99.1325876,restaurant
19.3336043,-99.1325004,restaurant
19.4331199,-99.1394745,bar
19.4338922,-99.1343417,restaurant
19.42226,-99.0782457,cafe
19.4239238,-99.0785031,restaurant
19.4240902,-99.0782186,restaurant
19.4226432,-99.0779971,cafe
19.3345627,-99.1782683,restaurant
19.457416,-99.1502397,bar
19.4187199,-99.1614233,cafe
19.4189798,-99.1588098,cafe
19.4198978,-99.1590368,bar
19.4178716,-99.1585144,cafe
19.4378091,-99.1949578,bar
19.4378497,-99.1956856,restaurant
19.437855,-99.1958567,cafe
19.429272,-99.1935427,restaurant
19.4280284,-99.1392533,cafe
19.4329212,-99.1868014,mall
19.4282861,-99.1694917,cafe
19.4281347,-99.1698098,restaurant
19.4376131,-99.2102333,cafe
19.3524842,-99.1650816,cafe
19.4283128,-99.1694975,cafe
19.4112874,-99.1886962,cafe
19.4338818,-99.1407874,bar
19.3023032,-99.1673234,restaurant
19.3983459,-99.1852427,restaurant
19.3920738,-99.1839399,restaurant
19.4252753,-99.1664206,restaurant
19.3214829,-99.1757171,cafe
19.3561675,-99.1397484,cafe
19.4303912,-99.1979601,restaurant
19.4308024,-99.199328,restaurant
19.4731451,-99.1155719,restaurant
19.4320187,-99.1833011,restaurant
19.43116,-99.1830508,restaurant
19.4506397,-99.1564519,restaurant
19.4414215,-99.158431,cafe
19.4479783,-99.1517308,restaurant
19.4320024,-99.1835581,cafe
19.40035,-99.0988039,restaurant
19.3539285,-99.1852084,cafe
19.3540797,-99.1855997,restaurant
19.4316815,-99.1835557,restaurant
19.437345,-99.0776806,restaurant
19.437575,-99.0778178,cafe
19.4333431,-99.1421208,restaurant
19.4302107,-99.2021903,cafe
19.4328205,-99.1998894,cafe
19.4304708,-99.1997117,restaurant
19.478279,-99.1883691,restaurant
19.2937659,-99.164433,restaurant
19.2957181,-99.1607771,cafe
19.2962282,-99.1594696,restaurant
19.2895185,-99.1663809,cafe
19.2963952,-99.158125,restaurant
19.2921113,-99.159897,restaurant
19.2924738,-99.1596985,cafe
19.2923439,-99.1606437,restaurant
19.2908251,-99.1627777,restaurant
19.2908033,-99.1626852,cafe
19.2923334,-99.1616315,restaurant
19.2923894,-99.1617794,restaurant
19.2920435,-99.1603005,restaurant
19.2920296,-99.1602677,restaurant
19.2913218,-99.1615017,cafe
19.292361,-99.1616723,restaurant
19.352358,-99.1628315,pub
19.3148544,-99.076416,restaurant
19.3136979,-99.0751276,cafe
19.4305183,-99.1973687,restaurant
19.4136394,-99.1798238,restaurant
19.4253759,-99.1639039,restaurant
19.4429149,-99.1400132,restaurant
19.4467133,-99.1575096,restaurant
19.3424697,-99.1461428,restaurant
19.4306031,-99.2189936,cafe
19.4230274,-99.1605436,restaurant
19.4166691,-99.1788184,restaurant
19.416515,-99.1780821,cafe
19.4165158,-99.1789752,restaurant
19.4143459,-99.1646272,bar
19.4361447,-99.1526967,restaurant
19.5051226,-99.189491,restaurant
19.4602457,-99.1292357,restaurant
19.4400655,-99.1992605,restaurant
19.3624135,-99.1487471,cafe
19.4334671,-99.14079,cafe
19.4335235,-99.1427382,restaurant
19.4396767,-99.1373257,bar
19.4693898,-99.1654591,bar
19.4778448,-99.188506,restaurant
19.4171651,-99.1608086,restaurant
19.4177741,-99.1611329,restaurant
19.430164,-99.1804709,restaurant
19.4076781,-99.1770664,restaurant
19.4202329,-99.1669537,restaurant
19.4396756,-99.1775578,restaurant
19.4245865,-99.1692244,restaurant
19.4152122,-99.1620056,restaurant
19.4159296,-99.1589676,restaurant
19.4316502,-99.1813365,cafe
19.4259721,-99.1640331,cafe
19.416008,-99.1806154,cafe
19.4336882,-99.1388701,restaurant
19.4189698,-99.0887952,restaurant
19.4345725,-99.1401525,restaurant
19.427,-99.1636977,restaurant
19.4296935,-99.1785266,restaurant
19.4275385,-99.170813,restaurant
19.4186951,-99.1672166,bar
19.4406198,-99.1499023,restaurant
19.4128795,-99.1628511,restaurant
19.4545276,-99.196572,restaurant
19.4181744,-99.1618929,restaurant
19.4307048,-99.1961962,bar
19.4088106,-99.1244223,cafe
19.4338636,-99.1342446,bar
19.416449,-99.1608396,restaurant
19.4906098,-99.1750085,restaurant
19.4217636,-99.1701515,bar
19.4179168,-99.1606122,restaurant
19.3284969,-99.2047777,restaurant
19.4111158,-99.1727332,restaurant
19.4192454,-99.1672131,restaurant
19.4203649,-99.1668923,restaurant
19.4307161,-99.1961987,bar
19.4303139,-99.1387783,restaurant
19.4169788,-99.1657786,restaurant
19.4359083,-99.1389622,cafe
19.4116171,-99.1763857,restaurant
19.4170152,-99.1760869,cafe
19.3496626,-99.1605708,cafe
19.3597557,-99.1714829,restaurant
19.3693428,-99.1494709,bar
19.4147795,-99.1782943,cafe
19.4117221,-99.1767494,cafe
19.4019934,-99.1696267,pub
19.4071183,-99.1725993,cafe
19.4109729,-99.1767799,cafe
19.4091365,-99.1732921,restaurant
19.4088396,-99.1639591,cafe
19.3575801,-99.1454261,cafe
19.3644048,-99.1459236,restaurant
19.4112337,-99.1660067,restaurant
19.4248114,-99.1667264,restaurant
19.335365,-99.1785841,cafe
19.3355941,-99.1792227,cafe
19.3359429,-99.1802952,cafe
19.3663085,-99.1432896,restaurant
19.3629082,-99.1439004,restaurant
19.3667898,-99.1220968,pub
19.4148845,-99.1698696,cafe
19.4008289,-99.1498791,cafe
19.4176707,-99.1649162,restaurant
19.4317953,-99.1624102,restaurant
19.409392,-99.1762282,restaurant
19.4114055,-99.1721424,restaurant
19.4305544,-99.1456801,restaurant
19.4281503,-99.1371708,restaurant
19.4294845,-99.142735,restaurant
19.4237484,-99.1679654,restaurant
19.4158392,-99.1722156,restaurant
19.4289663,-99.2009833,cafe
19.409641,-99.1728792,restaurant
19.3473533,-99.1878812,restaurant
19.2893178,-99.1664386,restaurant
19.4271415,-99.1370692,pub
19.4113404,-99.1735669,pub
19.411282,-99.1751069,pub
19.4092564,-99.1754087,pub
19.4343589,-99.1436316,restaurant
19.4351247,-99.1511743,restaurant
19.4275403,-99.1588009,restaurant
19.3902022,-99.167926,restaurant
19.43385,-99.1407843,restaurant
19.4104252,-99.1725638,cafe
19.4492831,-99.2196314,restaurant
19.4060005,-99.1643316,bar
19.3753823,-99.1781991,restaurant
19.423614,-99.1661107,restaurant
19.423732,-99.1650562,restaurant
19.4359507,-99.1380616,restaurant
19.4393414,-99.1774085,restaurant
19.4409612,-99.1816778,restaurant
19.4412014,-99.1815716,restaurant
19.4394928,-99.17719,cafe
19.4395728,-99.1774271,restaurant
19.4392626,-99.1778534,restaurant
19.4394561,-99.1778127,restaurant
19.4394177,-99.1783292,restaurant
19.4394778,-99.1779684,restaurant
19.4395612,-99.1781806,restaurant
19.4393577,-99.1782478,restaurant
19.4370194,-99.1340879,cafe
19.4484734,-99.1563928,restaurant
19.4305699,-99.1565763,restaurant
19.4346905,-99.0832705,restaurant
19.4359352,-99.081674,restaurant
19.4210329,-99.1666286,pub
19.3365308,-99.0387118,cafe
19.3659591,-99.1220984,restaurant
19.355848,-99.0793988,restaurant
19.3559575,-99.1060942,restaurant
19.3437958,-99.1631621,restaurant
19.3783791,-99.1817667,cafe
19.4956411,-99.1497483,restaurant
19.4959768,-99.1501882,restaurant
19.3888852,-99.1527496,restaurant
19.3893481,-99.1551985,cafe
19.3891746,-99.1546663,cafe
19.3871553,-99.153336,cafe
19.4312906,-99.1625498,restaurant
19.4329817,-99.1643052,restaurant
19.4301096,-99.1345531,restaurant
19.4298489,-99.134615,cafe
19.4323899,-99.1344078,bar
19.4277505,-99.170297,cafe
19.4085042,-99.1679399,restaurant
19.4077393,-99.1781987,restaurant
19.3984505,-99.155245,bar
19.397033,-99.1539633,restaurant
19.3691321,-99.1493107,restaurant
19.2612092,-99.1032257,bar
19.4169555,-99.1657571,restaurant
19.3956602,-99.1550774,cafe
19.4190758,-99.1727097,restaurant
19.4194905,-99.1639968,bar
19.3291807,-99.1770724,cafe
19.4328505,-99.1419194,restaurant
19.4485284,-99.1451757,restaurant
19.3469338,-99.1635881,restaurant
19.2846006,-99.2177928,cafe
19.3473289,-99.1626278,restaurant
19.3972816,-99.167204,restaurant
19.4282631,-99.1330845,restaurant
19.3911343,-99.1855763,cafe
19.2763583,-99.143182,restaurant
19.2766543,-99.1438593,cafe
19.3557863,-99.276221,cafe
19.2921881,-99.1785251,restaurant
19.4515416,-99.1593124,restaurant
19.4937097,-99.1327379,restaurant
19.4681025,-99.1445536,cafe
19.4680673,-99.1446408,restaurant
19.3512119,-99.1481991,mall
19.4778189,-99.1234442,restaurant
19.3773091,-99.2535156,cafe
19.435987,-99.1462779,cafe
19.4192686,-99.0883599,restaurant
19.3613796,-99.1173417,restaurant
19.3398506,-99.1897829,restaurant
19.3735147,-99.1954848,restaurant
19.3876714,-99.1773143,restaurant
19.3875289,-99.177249,bar
19.4707096,-99.1129388,bar
19.3693887,-99.1369757,restaurant
19.4223384,-99.0857494,restaurant
19.445597,-99.1099171,cafe
19.4335249,-99.1356727,restaurant
19.4430075,-99.1508075,restaurant
19.4216488,-99.1581199,restaurant
19.4172901,-99.1568328,restaurant
19.417285,-99.1705053,restaurant
19.4175747,-99.1698539,restaurant
19.2888727,-99.2179745,restaurant
19.5011629,-99.1898738,restaurant
19.4307685,-99.1773076,cafe
19.3584958,-99.294101,restaurant
19.4306757,-99.1431887,restaurant
19.357039,-99.1637005,bar
19.3842187,-99.1523153,restaurant
19.4117283,-99.1646611,bar
19.42666,-99.173081,restaurant
19.4022244,-99.1705355,restaurant
19.4324664,-99.1831131,restaurant
19.4239015,-99.1610023,restaurant
19.388713,-99.1737019,restaurant
19.4363013,-99.1352366,restaurant
19.3534396,-99.1611145,restaurant
19.4094812,-99.1906302,restaurant
19.4172032,-99.1715531,cafe
19.3986757,-99.1375952,restaurant
19.4180495,-99.1721497,cafe
19.4158091,-99.0918359,bar
19.4392587,-99.1498686,restaurant
19.4176562,-99.1704461,restaurant
19.430222,-99.1323792,restaurant
19.2921852,-99.1771042,restaurant
19.3442,-99.1586736,restaurant
19.2954842,-99.1763386,restaurant
19.2834471,-99.277907,restaurant
19.409481,-99.1621439,bar
19.4384096,-99.1465093,restaurant
19.4335142,-99.1867525,cafe
19.4332543,-99.189629,restaurant
19.4167544,-99.165679,restaurant
19.3777745,-99.1909522,restaurant
19.4307204,-99.1268645,restaurant
19.4317485,-99.1272547,restaurant
19.4377069,-99.1471193,restaurant
19.4392822,-99.1449704,restaurant
19.4483544,-99.1551384,restaurant
19.448361,-99.1553774,restaurant
19.4407287,-99.1600401,cafe
19.4428996,-99.1550189,cafe
19.4409637,-99.1598651,restaurant
19.4399284,-99.1617492,restaurant
19.4399528,-99.1619227,cafe
19.4399974,-99.162186,restaurant
19.4267286,-99.1267178,restaurant
19.4362799,-99.1464719,restaurant
19.4338751,-99.1371396,bar
19.432292,-99.1668932,cafe
19.4291763,-99.1564329,bar
19.4322515,-99.1669928,cafe
19.4286419,-99.1658234,bar
19.4226602,-99.1739107,bar
19.4189841,-99.1576923,bar
19.4189777,-99.1678627,restaurant
19.4120567,-99.1732568,cafe
19.4091685,-99.17377,cafe
19.410178,-99.1692459,restaurant
19.4201883,-99.1651127,cafe
19.4186228,-99.1663867,bar
19.4192559,-99.1644638,cafe
19.4119696,-99.160083,bar
19.4189199,-99.1555024,cafe
19.4147729,-99.1599047,cafe
19.4158966,-99.1649284,bar
19.4135197,-99.1634405,restaurant
19.4115739,-99.1595239,cafe
19.4119819,-99.1583667,restaurant
19.4116125,-99.1659047,restaurant
19.4142478,-99.1645905,cafe
19.4304457,-99.1967025,cafe
19.4227581,-99.1718412,restaurant
19.431442,-99.1692959,restaurant
19.4276317,-99.2113052,cafe
19.416537,-99.1755469,cafe
19.3890156,-99.155289,cafe
19.3953331,-99.1508783,cafe
19.3957912,-99.1733775,cafe
19.3613961,-99.1884344,cafe
19.363076,-99.2814235,cafe
19.4220984,-99.1639472,restaurant
19.4182508,-99.1586357,bar
19.4125335,-99.1732473,bar
19.4136266,-99.1625473,cafe
19.4199101,-99.1729699,restaurant
19.4174108,-99.1569245,restaurant
19.4174154,-99.1568604,restaurant
19.3987331,-99.1541411,restaurant
19.4589337,-99.0944981,restaurant
19.4008277,-99.178757,restaurant
19.4199893,-99.1673126,cafe
19.4199598,-99.1673666,restaurant
19.4218679,-99.1668655,cafe
19.413835,-99.1682448,restaurant
19.3701279,-99.1434462,restaurant
19.391234,-99.1513748,bar
19.449574,-99.1148165,restaurant
19.4496873,-99.1150253,restaurant
19.4496393,-99.1133814,restaurant
19.4494414,-99.1122834,restaurant
19.4389823,-99.0800171,pub
19.428216,-99.1233545,bar
19.4299071,-99.1268754,bar
19.4409827,-99.1386744,bar
19.408594,-99.1401095,restaurant
19.3431295,-99.155472,restaurant
19.4193673,-99.164043,bar
19.4331552,-99.1425441,restaurant
19.4259488,-99.0912822,cafe
19.4811322,-99.1188505,restaurant
19.3223,-99.133059,restaurant
19.3145064,-99.1649349,cafe
19.4331156,-99.186944,restaurant
19.4536169,-99.114783,restaurant
19.347683,-99.0249145,cafe
19.3762413,-99.1896758,restaurant
19.473215,-99.132555,cafe
19.3762872,-99.1902616,restaurant
19.3906163,-99.1439848,restaurant
19.390449,-99.1439952,cafe
19.390332,-99.1439852,cafe
19.4318795,-99.1347231,restaurant
19.4296174,-99.2127872,restaurant
19.433758,-99.1377996,restaurant
19.4368301,-99.1639588,cafe
19.4310808,-99.1352547,restaurant
19.4313457,-99.135397,restaurant
19.4339237,-99.1912536,mall
19.3967216,-99.1826989,restaurant
19.4874828,-99.1134337,restaurant
19.4165848,-99.1579662,restaurant
19.4210226,-99.1618669,restaurant
19.4201551,-99.1582852,restaurant
19.201466,-99.0507181,restaurant
19.3005883,-99.1126419,restaurant
19.4260574,-99.1577341,restaurant
19.3750729,-99.1825367,cafe
19.4004481,-99.1665102,restaurant
19.5081077,-99.0948362,restaurant
19.2922374,-99.2164224,restaurant
19.3962901,-99.1665824,cafe
19.4264246,-99.1523091,restaurant
19.4316623,-99.1972974,restaurant
19.4291319,-99.1349159,restaurant
19.3391105,-99.240015,restaurant
19.3392395,-99.2395613,restaurant
19.3374328,-99.239509,restaurant
19.3372108,-99.2376811,cafe
19.3373371,-99.2374922,restaurant
19.3589932,-99.1981613,cafe
19.359309,-99.1980145,mall
19.3612076,-99.1974258,cafe
19.3617459,-99.1968186,restaurant
19.3626481,-99.1963508,restaurant
19.3743734,-99.2526362,cafe
19.3358908,-99.2300198,restaurant
19.3373478,-99.2385905,restaurant
19.3386757,-99.2430222,restaurant
19.3565408,-99.2984021,mall
19.3747882,-99.1880667,restaurant
19.3748098,-99.1880653,restaurant
19.373076,-99.1843364,restaurant
19.3769145,-99.186112,cafe
19.3774332,-99.1827096,restaurant
19.3744658,-99.1794481,cafe
19.3731348,-99.1775893,restaurant
19.38253,-99.1866741,restaurant
19.3599124,-99.1412054,restaurant
19.356369,-99.1594726,restaurant
19.3614513,-99.1419866,restaurant
19.3630471,-99.1413486,restaurant
19.3626834,-99.1405634,cafe
19.3600051,-99.140726,cafe
19.370684,-99.1440167,cafe
19.363037,-99.1401986,restaurant
19.3620919,-99.1390439,cafe
19.3608298,-99.1904989,cafe
19.3606697,-99.1900478,restaurant
19.3371809,-99.2356695,cafe
19.3381802,-99.2446393,restaurant
19.3550655,-99.2971017,restaurant
19.3575888,-99.30121,restaurant
19.3584266,-99.2972603,restaurant
19.3836185,-99.1280264,restaurant
19.3830872,-99.1339353,restaurant
19.3523821,-99.2879504,restaurant
19.3794095,-99.1223978,bar
19.3776257,-99.1228484,restaurant
19.3607442,-99.2833782,restaurant
19.3806046,-99.1220047,restaurant
19.3807406,-99.1839622,cafe
19.4074119,-99.1724808,restaurant
19.349572,-99.172471,bar
19.4257094,-99.1605871,restaurant
19.3561427,-99.1552897,restaurant
19.3512823,-99.1616679,restaurant
19.4115036,-99.1622842,restaurant
19.4490659,-99.1579959,restaurant
19.4508517,-99.1564209,restaurant
19.3734912,-99.1530078,cafe
19.3854835,-99.1609555,restaurant
19.3733506,-99.1530788,restaurant
19.3646984,-99.1543744,restaurant
19.3801544,-99.1572695,restaurant
19.3801347,-99.1572785,cafe
19.3888799,-99.1355076,cafe
19.361062,-99.2735015,restaurant
19.3635003,-99.1527946,cafe
19.4390978,-99.1561217,bar
19.4101369,-99.1692067,restaurant
19.3791324,-99.1884704,restaurant
19.4260155,-99.174592,restaurant
19.3755133,-99.1828864,restaurant
19.3740747,-99.1801342,restaurant
19.3741002,-99.1803026,restaurant
19.4148557,-99.1780689,restaurant
19.4092879,-99.1764664,cafe
19.4877777,-99.1519507,restaurant
19.3897704,-99.1430591,cafe
19.3899697,-99.1444801,restaurant
19.3857065,-99.1851845,cafe
19.4184323,-99.1674706,cafe
19.387844,-99.2149757,restaurant
19.4385921,-99.2115616,cafe
19.4733183,-99.0633721,cafe
19.4638905,-99.1821734,restaurant
19.4637361,-99.1821135,cafe
19.4635623,-99.181882,restaurant
19.4640435,-99.1820742,restaurant
19.3748613,-99.1885425,cafe
19.4083113,-99.1800091,cafe
19.3964674,-99.1475538,restaurant
19.396746,-99.1472326,restaurant
19.3968733,-99.1467036,cafe
19.3967083,-99.1468322,pub
19.4662495,-99.0611722,restaurant
19.4000825,-99.1393314,restaurant
19.4068846,-99.1599318,cafe
19.3659937,-99.1953599,restaurant
19.442113,-99.1637985,cafe
19.4345315,-99.1623037,restaurant
19.4402473,-99.1447242,cafe
19.429511,-99.1428514,restaurant
19.4144317,-99.1690972,cafe
19.2247772,-99.2441046,restaurant
19.4158992,-99.159854,cafe
19.4336489,-99.1429849,restaurant
19.3645059,-99.1533223,restaurant
19.3633293,-99.1537836,restaurant
19.3823018,-99.1866912,restaurant
19.391765,-99.1429414,restaurant
19.4095857,-99.1759406,restaurant
19.4110206,-99.1768352,restaurant
19.4290509,-99.1417324,restaurant
19.3936346,-99.152684,bar
19.4324343,-99.1271263,restaurant
19.3359358,-99.0545909,restaurant
19.3374898,-99.1214969,cafe
19.4328718,-99.1506469,restaurant
19.4290388,-99.1371075,restaurant
19.4316414,-99.1923262,restaurant
19.4400751,-99.2058096,cafe
19.4316504,-99.1917968,cafe
19.4358174,-99.1907534,restaurant
19.3387978,-99.0509931,restaurant
19.3385951,-99.0512953,restaurant
19.2965427,-99.0935209,restaurant
19.4317783,-99.2007812,restaurant
19.4382494,-99.1930914,cafe
19.4270768,-99.1724447,restaurant
19.4196842,-99.1617492,cafe
19.4194667,-99.1590001,cafe
19.4192897,-99.1602237,bar
19.4203255,-99.1600925,restaurant
19.4247275,-99.1404058,restaurant
19.408253,-99.1600933,cafe
19.3376913,-99.056432,restaurant
19.3592738,-99.0914125,restaurant
